time,open,high,low,close,tick_volume,spread,real_volume
2020-01-03 01:00:00,8879.94,8884.04,8847.8,8851.21,2180,3.52,0
2020-01-03 02:00:00,8851.99,8855.37,8809.81,8815.46,3002,3.73,0
2020-01-03 03:00:00,8815.2,8817.26,8780.84,8800.17,2435,3.58,0
2020-01-03 04:00:00,8800.54,8815.47,8795.77,8807.72,2046,3.66,0
2020-01-03 05:00:00,8807.87,8811.33,8784.11,8795.98,2296,3.86,0
2020-01-03 06:00:00,8796.16,8797.33,8785.83,8795.31,1978,3.74,0
2020-01-03 07:00:00,8795.22,8801.82,8769.46,8770.96,2400,3.71,0
2020-01-03 08:00:00,8769.78,8782.13,8757.22,8772.57,2726,3.67,0
2020-01-03 09:00:00,8771.38,8773.61,8740.79,8753.98,2653,3.64,0
2020-01-03 10:00:00,8753.91,8761.51,8713.23,8723.55,2555,3.57,0
2020-01-03 11:00:00,8723.1,8741.72,8718.73,8734.79,2458,3.79,0
2020-01-03 12:00:00,8734.71,8761.75,8733.88,8754.06,2456,3.55,0
2020-01-03 13:00:00,8754.32,8784.73,8753.61,8768.79,2667,3.64,0
2020-01-03 14:00:00,8768.04,8817.5,8746.87,8803.02,3062,3.59,0
2020-01-03 15:00:00,8797.89,8816.92,8782.76,8799.32,3218,3.69,0
2020-01-03 16:00:00,8799.46,8817.46,8785.89,8814.52,3020,3.51,0
2020-01-03 17:00:00,8814.53,8841.26,8814.27,8833.55,2815,3.5,0
2020-01-03 18:00:00,8833.66,8836.19,8795.54,8814.04,2871,3.55,0
2020-01-03 19:00:00,8813.69,8823.35,8802.63,8820.95,2840,3.51,0
2020-01-03 20:00:00,8820.92,8828.87,8789.84,8789.84,3024,3.55,0
2020-01-03 21:00:00,8788.89,8795.99,8785.58,8791.49,1317,3.68,0
2020-01-06 00:00:00,8759.79,8765.71,8750.55,8756.2,2389,3.59,0
2020-01-06 01:00:00,8756.17,8756.95,8742.18,8745.06,2516,3.47,0
2020-01-06 02:00:00,8745.06,8752.8,8742.19,8746.31,1997,3.46,0
2020-01-06 03:00:00,8746.13,8762.96,8746.07,8761.1,1881,3.4,0
2020-01-06 04:00:00,8761.12,8776.62,8758.36,8769.86,1806,3.52,0
2020-01-06 05:00:00,8769.81,8771.58,8762.31,8763.2,1754,3.45,0
2020-01-06 06:00:00,8763.93,8764.9,8745.1,8755.28,2186,3.5,0
2020-01-06 07:00:00,8755.55,8770.69,8752.35,8752.72,2193,3.59,0
2020-01-06 08:00:00,8754.54,8760.91,8708.63,8710.53,2934,3.59,0
2020-01-06 09:00:00,8709.15,8722.66,8705.18,8721.03,2572,3.58,0
2020-01-06 10:00:00,8721.12,8730.92,8718.27,8729.02,2158,3.57,0
2020-01-06 11:00:00,8729.17,8733.62,8721.4,8729.85,2138,3.58,0
2020-01-06 12:00:00,8731.06,8747.9,8730.66,8743.57,2190,3.53,0
2020-01-06 13:00:00,8743.55,8743.55,8723.23,8732.8,2380,3.53,0
2020-01-06 14:00:00,8733.43,8781.88,8711.23,8779.22,2971,3.62,0
2020-01-06 15:00:00,8780.15,8811.8,8774.65,8805.46,3138,3.67,0
2020-01-06 16:00:00,8806.18,8818.17,8799.84,8805.08,2943,3.52,0
2020-01-06 17:00:00,8805.27,8805.82,8794.14,8805.09,2792,3.53,0
2020-01-06 18:00:00,8804.48,8818.1,8803.19,8812.74,2553,3.5,0
2020-01-06 19:00:00,8812.7,8828.12,8807.85,8822.1,2644,3.5,0
2020-01-06 20:00:00,8822.17,8847.69,8818.19,8844.5,2868,3.52,0
2020-01-06 21:00:00,8845.5,8854.13,8826.38,8833.78,1270,3.72,0
2020-01-06 23:00:00,8835.56,8840.56,8828.36,8830.98,1364,3.64,0
2020-01-07 00:00:00,8830.88,8852.69,8829.58,8846.67,2138,3.53,0
2020-01-07 01:00:00,8846.72,8858.57,8844.46,8854.22,2245,3.45,0
2020-01-07 02:00:00,8854.15,8864.64,8853.98,8856.46,2005,3.46,0
2020-01-07 03:00:00,8856.4,8857.12,8851.49,8854.52,1498,3.42,0
2020-01-07 04:00:00,8854.68,8870.99,8854.39,8864.21,1610,3.46,0
2020-01-07 05:00:00,8864.17,8865.18,8855.31,8858.31,1885,3.54,0
2020-01-07 06:00:00,8858.5,8861.05,8843.6,8853.16,1940,3.62,0
2020-01-07 07:00:00,8852.85,8863.8,8834.37,8846.67,2515,3.64,0
2020-01-07 08:00:00,8846.69,8875.87,8839.0,8861.79,2837,3.68,0
2020-01-07 09:00:00,8861.72,8867.6,8849.28,8859.41,2381,3.58,0
2020-01-07 10:00:00,8859.43,8864.37,8850.01,8857.71,2297,3.61,0
2020-01-07 11:00:00,8857.63,8863.31,8846.06,8849.17,2064,3.57,0
2020-01-07 12:00:00,8848.74,8863.77,8847.38,8862.17,2061,3.62,0
2020-01-07 13:00:00,8862.31,8864.35,8835.18,8838.96,2553,3.62,0
2020-01-07 14:00:00,8838.72,8858.75,8816.35,8838.6,3074,3.56,0
2020-01-07 15:00:00,8840.12,8859.44,8825.18,8857.52,3226,3.75,0
2020-01-07 16:00:00,8857.93,8869.71,8846.57,8851.06,2998,3.59,0
2020-01-07 17:00:00,8851.12,8860.39,8846.59,8857.34,2795,3.49,0
2020-01-07 18:00:00,8857.16,8866.87,8857.13,8866.17,2565,3.47,0
2020-01-07 19:00:00,8866.41,8866.44,8842.64,8852.64,2867,3.48,0
2020-01-07 20:00:00,8853.02,8862.37,8838.77,8844.11,2844,3.52,0
2020-01-07 21:00:00,8843.78,8843.78,8807.79,8826.23,1851,3.79,0
2020-01-07 23:00:00,8821.68,8828.65,8709.1,8734.36,3245,4.08,0
2020-01-08 00:00:00,8734.06,8738.07,8660.6,8692.27,3367,3.91,0
2020-01-08 01:00:00,8691.86,8758.68,8682.85,8731.77,3129,3.94,0
2020-01-08 02:00:00,8732.4,8810.4,8729.36,8800.12,3147,3.79,0
2020-01-08 03:00:00,8800.63,8805.59,8772.09,8799.32,2730,3.81,0
2020-01-08 04:00:00,8799.32,8806.74,8786.77,8788.44,1907,3.69,0
2020-01-08 05:00:00,8789.18,8803.46,8783.25,8786.0,2172,3.83,0
2020-01-08 06:00:00,8786.33,8796.75,8781.18,8792.61,1951,3.72,0
2020-01-08 07:00:00,8792.34,8815.52,8790.43,8809.51,2317,3.8,0
2020-01-08 08:00:00,8810.71,8823.95,8802.25,8814.35,2746,3.77,0
2020-01-08 09:00:00,8814.9,8826.68,8811.29,8821.85,2343,3.74,0
2020-01-08 10:00:00,8821.69,8855.53,8818.74,8849.22,2322,3.68,0
2020-01-08 11:00:00,8849.37,8864.24,8842.22,8850.19,2402,3.74,0
2020-01-08 12:00:00,8849.61,8863.32,8845.16,8857.44,2444,3.7,0
2020-01-08 13:00:00,8857.45,8870.63,8840.42,8849.47,2618,3.67,0
2020-01-08 14:00:00,8850.33,8877.76,8830.39,8871.83,2891,3.65,0
2020-01-08 15:00:00,8872.79,8879.23,8839.17,8853.55,3114,3.67,0
2020-01-08 16:00:00,8853.48,8919.12,8844.39,8908.64,3217,3.61,0
2020-01-08 17:00:00,8908.91,8926.75,8907.79,8922.11,2993,3.62,0
2020-01-08 18:00:00,8921.81,8926.3,8913.25,8916.26,2721,3.57,0
2020-01-08 19:00:00,8916.41,8931.91,8916.41,8931.8,2552,3.55,0
2020-01-08 20:00:00,8931.79,8953.78,8906.1,8911.13,2929,3.6,0
2020-01-08 21:00:00,8912.09,8934.53,8909.09,8928.66,1539,3.67,0
2020-01-08 23:00:00,8930.77,8945.73,8925.62,8934.54,1874,3.72,0
2020-01-09 00:00:00,8933.91,8946.38,8929.88,8938.17,2024,3.62,0
2020-01-09 01:00:00,8938.12,8945.43,8932.7,8936.88,2308,3.6,0
2020-01-09 02:00:00,8936.83,8939.5,8930.42,8931.77,1939,3.5,0
2020-01-09 03:00:00,8931.7,8933.73,8915.56,8929.77,1793,3.53,0
2020-01-09 04:00:00,8929.65,8938.04,8926.19,8936.51,1286,3.55,0
2020-01-09 05:00:00,8936.43,8948.81,8933.65,8944.19,1867,3.58,0
2020-01-09 06:00:00,8944.5,8947.22,8939.0,8943.67,1909,3.6,0
2020-01-09 07:00:00,8944.91,8971.18,8939.64,8968.78,2280,3.67,0
2020-01-09 08:00:00,8968.22,8975.89,8959.68,8966.85,2532,3.58,0
2020-01-09 09:00:00,8966.73,8971.65,8963.96,8968.51,2273,3.59,0
2020-01-09 10:00:00,8968.49,8972.53,8961.61,8962.96,1990,3.56,0
2020-01-09 11:00:00,8962.64,8969.04,8960.68,8967.88,1683,3.56,0
2020-01-09 12:00:00,8968.14,8977.36,8957.36,8964.65,2270,3.59,0
2020-01-09 13:00:00,8963.81,8982.01,8961.25,8978.17,2261,3.55,0
2020-01-09 14:00:00,8978.02,9003.66,8974.21,8985.92,2773,3.52,0
2020-01-09 15:00:00,8985.34,8999.18,8974.69,8993.98,3096,3.66,0
2020-01-09 16:00:00,8994.1,8996.01,8976.59,8989.36,2966,3.59,0
2020-01-09 17:00:00,8989.75,8991.33,8935.26,8962.54,3029,3.64,0
2020-01-09 18:00:00,8962.98,8978.98,8954.7,8973.1,2942,3.61,0
2020-01-09 19:00:00,8972.89,8987.58,8969.99,8980.94,2801,3.55,0
2020-01-09 20:00:00,8980.67,8989.22,8966.73,8988.86,2853,3.65,0
2020-01-09 21:00:00,8987.39,8992.06,8983.58,8991.34,1184,3.66,0
2020-01-09 23:00:00,8993.02,9000.57,8991.29,8998.38,1413,3.6,0
2020-01-10 00:00:00,8998.53,9015.9,8998.53,9012.37,2148,3.58,0
2020-01-10 01:00:00,9012.56,9015.3,9006.65,9011.11,2148,3.49,0
2020-01-10 02:00:00,9010.93,9014.41,9007.93,9013.74,1671,3.46,0
2020-01-10 03:00:00,9013.76,9021.33,9012.55,9020.66,1354,3.46,0
2020-01-10 04:00:00,9020.68,9023.85,9018.57,9019.41,1149,3.54,0
2020-01-10 05:00:00,9019.53,9022.56,9016.46,9022.35,1401,3.48,0
2020-01-10 06:00:00,9022.81,9026.47,9019.82,9020.79,1458,3.49,0
2020-01-10 07:00:00,9020.73,9024.69,9017.26,9022.07,1528,3.61,0
2020-01-10 08:00:00,9022.11,9022.34,9007.8,9012.97,2257,3.55,0
2020-01-10 09:00:00,9012.98,9023.41,9011.77,9023.13,1765,3.52,0
2020-01-10 10:00:00,9023.47,9028.24,9021.47,9023.83,1669,3.55,0
2020-01-10 11:00:00,9023.59,9037.58,9023.38,9030.99,1676,3.57,0
2020-01-10 12:00:00,9031.06,9032.81,9028.23,9029.34,1475,3.53,0
2020-01-10 13:00:00,9029.36,9035.35,9009.92,9022.16,2653,3.61,0
2020-01-10 14:00:00,9022.11,9027.12,8987.27,9013.06,2909,3.82,0
2020-01-10 15:00:00,9012.76,9023.83,9006.32,9018.47,3093,3.67,0
2020-01-10 16:00:00,9018.58,9023.69,8992.97,8999.39,2997,3.64,0
2020-01-10 17:00:00,8999.48,8999.48,8971.92,8988.51,2935,3.63,0
2020-01-10 18:00:00,8988.5,9001.99,8987.26,8995.42,2719,3.52,0
2020-01-10 19:00:00,8996.17,8998.88,8971.08,8983.98,2873,3.6,0
2020-01-10 20:00:00,8983.28,8984.99,8949.52,8965.76,3065,3.69,0
2020-01-10 21:00:00,8964.51,8967.34,8958.48,8960.35,1200,3.75,0
2020-01-13 00:00:00,8970.73,8980.66,8968.8,8978.52,1525,3.89,0
2020-01-13 01:00:00,8978.63,8996.62,8978.63,8984.68,2019,3.64,0
2020-01-13 02:00:00,8984.5,8995.59,8983.7,8994.52,1827,3.55,0
2020-01-13 03:00:00,8994.5,8998.34,8993.03,8994.22,1282,3.57,0
2020-01-13 04:00:00,8994.17,8995.93,8992.3,8993.64,645,3.62,0
2020-01-13 05:00:00,8993.51,9000.42,8993.17,8997.03,1162,3.58,0
2020-01-13 06:00:00,8997.14,9000.8,8991.68,8992.22,1259,3.65,0
2020-01-13 07:00:00,8992.18,8996.96,8989.76,8992.57,1373,3.56,0
2020-01-13 08:00:00,8992.75,9005.89,8992.42,9001.13,2262,3.61,0
2020-01-13 09:00:00,9001.16,9009.31,8995.73,9009.11,2144,3.66,0
2020-01-13 10:00:00,9009.51,9010.74,9003.74,9008.98,1725,3.57,0
2020-01-13 11:00:00,9009.08,9009.2,8991.13,8991.46,1876,3.58,0
2020-01-13 12:00:00,8991.4,8999.95,8990.1,8996.23,1896,3.57,0
2020-01-13 13:00:00,8996.31,9008.06,8995.74,8999.52,2062,3.62,0
2020-01-13 14:00:00,8999.57,9020.35,8987.46,9015.84,2730,3.65,0
2020-01-13 15:00:00,9016.71,9021.24,9003.8,9019.01,3046,3.7,0
2020-01-13 16:00:00,9019.12,9041.81,9014.79,9041.23,2971,3.65,0
2020-01-13 17:00:00,9040.97,9052.25,9040.97,9047.6,2713,3.58,0
2020-01-13 18:00:00,9047.8,9055.75,9044.88,9049.05,2368,3.54,0
2020-01-13 19:00:00,9049.06,9060.56,9045.33,9055.78,2422,3.54,0
2020-01-13 20:00:00,9055.8,9070.13,9049.03,9068.54,2627,3.56,0
2020-01-13 21:00:00,9068.92,9078.91,9064.8,9073.26,1267,3.72,0
2020-01-13 23:00:00,9073.62,9090.7,9071.61,9088.72,1517,3.67,0
2020-01-14 00:00:00,9088.52,9098.29,9086.94,9092.07,1970,3.61,0
2020-01-14 01:00:00,9092.21,9093.36,9082.66,9086.34,2158,3.62,0
2020-01-14 02:00:00,9086.52,9088.7,9079.15,9080.88,1882,3.54,0
2020-01-14 03:00:00,9080.5,9081.52,9063.08,9070.89,1930,3.57,0
2020-01-14 04:00:00,9070.93,9072.77,9067.1,9070.31,1247,3.58,0
2020-01-14 05:00:00,9070.32,9076.51,9065.76,9067.93,1733,3.6,0
2020-01-14 06:00:00,9067.8,9073.06,9064.49,9072.17,1527,3.6,0
2020-01-14 07:00:00,9072.16,9074.04,9055.58,9056.31,1881,3.63,0
2020-01-14 08:00:00,9055.5,9055.52,9025.59,9051.94,2695,3.64,0
2020-01-14 09:00:00,9052.26,9077.74,9049.75,9073.07,2360,3.69,0
2020-01-14 10:00:00,9073.19,9079.58,9048.57,9059.66,2253,3.69,0
2020-01-14 11:00:00,9059.8,9065.1,9044.79,9056.88,2427,3.74,0
2020-01-14 12:00:00,9057.26,9067.88,9053.17,9062.26,2100,3.72,0
2020-01-14 13:00:00,9061.78,9074.2,9059.08,9070.64,2273,3.74,0
2020-01-14 14:00:00,9070.89,9072.54,9019.87,9025.0,2831,3.72,0
2020-01-14 15:00:00,9025.52,9063.17,9019.26,9043.79,3124,3.73,0
2020-01-14 16:00:00,9043.79,9060.6,9039.94,9060.39,2997,3.59,0
2020-01-14 17:00:00,9060.37,9073.04,9056.97,9064.04,2784,3.59,0
2020-01-14 18:00:00,9063.86,9078.64,9036.97,9039.29,3014,3.63,0
2020-01-14 19:00:00,9040.19,9061.5,9018.83,9044.27,3095,3.76,0
2020-01-14 20:00:00,9044.31,9048.62,9020.72,9034.26,3102,3.78,0
2020-01-14 21:00:00,9033.2,9047.4,9031.95,9046.99,1177,3.84,0
2020-01-14 23:00:00,9047.41,9047.77,9013.97,9015.12,1783,3.75,0
2020-01-15 00:00:00,9015.68,9028.49,9010.97,9020.27,1949,3.65,0
2020-01-15 01:00:00,9020.22,9041.16,9019.63,9033.15,2123,3.63,0
2020-01-15 02:00:00,9033.22,9035.27,9014.48,9018.41,2327,3.66,0
2020-01-15 03:00:00,9018.37,9023.42,9012.96,9020.85,1787,3.59,0
2020-01-15 04:00:00,9020.86,9023.96,9018.35,9022.69,1204,3.71,0
2020-01-15 05:00:00,9022.81,9028.78,9016.46,9027.35,1592,3.61,0
2020-01-15 06:00:00,9026.54,9033.55,9024.15,9030.65,1501,3.61,0
2020-01-15 07:00:00,9030.59,9041.01,9028.91,9037.3,1716,3.69,0
2020-01-15 08:00:00,9036.69,9043.75,9025.88,9033.14,2438,3.67,0
2020-01-15 09:00:00,9033.18,9035.73,9028.53,9033.58,1957,3.67,0
2020-01-15 10:00:00,9033.61,9042.48,9033.46,9038.88,1588,3.61,0
2020-01-15 11:00:00,9039.01,9046.09,9036.45,9044.06,1685,3.67,0
2020-01-15 12:00:00,9044.04,9059.0,9041.46,9054.56,2057,3.63,0
2020-01-15 13:00:00,9054.63,9057.42,9028.16,9032.2,2365,3.71,0
2020-01-15 14:00:00,9031.58,9070.44,9029.35,9068.38,2852,3.72,0
2020-01-15 15:00:00,9068.83,9079.74,9056.75,9078.72,3101,3.76,0
2020-01-15 16:00:00,9078.96,9079.2,9055.05,9061.19,3042,3.65,0
2020-01-15 17:00:00,9060.53,9072.71,9048.13,9049.95,3001,3.65,0
2020-01-15 18:00:00,9050.18,9053.7,9028.04,9036.3,3008,3.72,0
2020-01-15 19:00:00,9036.76,9058.82,9033.55,9045.69,2796,3.58,0
2020-01-15 20:00:00,9045.92,9046.49,9007.48,9037.23,3103,3.75,0
2020-01-15 21:00:00,9037.28,9046.41,9037.04,9046.36,1203,3.62,0
2020-01-15 23:00:00,9047.87,9067.16,9047.87,9058.81,1617,3.72,0
2020-01-16 00:00:00,9058.87,9060.79,9052.21,9052.29,1752,3.6,0
2020-01-16 01:00:00,9052.61,9058.88,9048.68,9057.29,2063,3.59,0
2020-01-16 02:00:00,9057.3,9060.51,9051.38,9055.85,1780,3.54,0
2020-01-16 03:00:00,9055.88,9055.97,9049.37,9053.79,1357,3.54,0
2020-01-16 04:00:00,9053.77,9059.89,9053.34,9059.2,939,3.54,0
2020-01-16 05:00:00,9059.39,9067.2,9058.82,9066.48,1407,3.56,0
2020-01-16 06:00:00,9066.63,9068.11,9062.13,9068.11,1282,3.64,0
2020-01-16 07:00:00,9068.2,9068.76,9062.96,9066.33,1368,3.57,0
2020-01-16 08:00:00,9066.32,9093.81,9066.32,9086.3,2400,3.57,0
2020-01-16 09:00:00,9086.59,9088.52,9073.14,9075.7,2200,3.65,0
2020-01-16 10:00:00,9075.78,9084.14,9071.91,9083.77,1962,3.6,0
2020-01-16 11:00:00,9083.74,9084.62,9073.66,9083.54,1852,3.65,0
2020-01-16 12:00:00,9083.54,9086.0,9075.07,9076.31,1751,3.67,0
2020-01-16 13:00:00,9075.9,9084.13,9075.26,9078.12,2070,3.68,0
2020-01-16 14:00:00,9078.83,9102.05,9072.75,9093.93,2636,3.67,0
2020-01-16 15:00:00,9093.28,9103.71,9074.46,9076.4,3131,3.74,0
2020-01-16 16:00:00,9077.05,9086.33,9061.26,9078.74,2987,3.62,0
2020-01-16 17:00:00,9078.55,9082.94,9074.66,9078.78,2666,3.57,0
2020-01-16 18:00:00,9078.77,9091.8,9074.06,9090.59,2591,3.55,0
2020-01-16 19:00:00,9090.96,9097.34,9088.42,9090.66,2425,3.56,0
2020-01-16 20:00:00,9090.83,9123.69,9088.38,9123.07,2709,3.58,0
2020-01-16 21:00:00,9121.94,9125.4,9118.02,9123.39,1310,3.68,0
2020-01-16 23:00:00,9124.39,9142.86,9120.02,9131.65,1638,3.71,0
2020-01-17 00:00:00,9131.56,9134.25,9128.39,9131.33,1586,3.63,0
2020-01-17 01:00:00,9131.09,9131.48,9122.18,9125.15,2093,3.59,0
2020-01-17 02:00:00,9127.4,9134.54,9123.83,9127.43,2045,3.54,0
2020-01-17 03:00:00,9127.44,9129.51,9123.0,9125.46,1522,3.54,0
2020-01-17 04:00:00,9125.46,9126.66,9121.37,9121.37,897,3.54,0
2020-01-17 05:00:00,9121.37,9126.71,9120.39,9125.05,1246,3.58,0
2020-01-17 06:00:00,9125.23,9127.18,9121.72,9125.63,1209,3.64,0
2020-01-17 07:00:00,9125.51,9133.1,9125.51,9132.4,1456,3.61,0
2020-01-17 08:00:00,9132.21,9148.67,9131.51,9141.34,2321,3.6,0
2020-01-17 09:00:00,9141.34,9152.54,9139.07,9148.99,1909,3.58,0
2020-01-17 10:00:00,9149.02,9158.34,9148.27,9154.82,1907,3.58,0
2020-01-17 11:00:00,9154.73,9157.27,9151.29,9157.01,1581,3.61,0
2020-01-17 12:00:00,9156.78,9157.28,9146.58,9150.86,1756,3.56,0
2020-01-17 13:00:00,9150.9,9166.9,9150.52,9160.25,2169,3.64,0
2020-01-17 14:00:00,9160.48,9170.4,9126.26,9143.74,2875,3.65,0
2020-01-17 15:00:00,9143.65,9150.29,9130.53,9134.41,3094,3.67,0
2020-01-17 16:00:00,9134.29,9140.3,9116.04,9132.39,2983,3.64,0
2020-01-17 17:00:00,9132.54,9143.39,9129.02,9133.08,2628,3.57,0
2020-01-17 18:00:00,9133.32,9147.06,9132.41,9145.63,2472,3.55,0
2020-01-17 19:00:00,9145.64,9148.9,9137.89,9145.14,2404,3.53,0
2020-01-17 20:00:00,9145.38,9174.91,9133.31,9168.51,2854,3.58,0
2020-01-17 21:00:00,9167.51,9168.26,9154.97,9158.04,1227,3.75,0
2020-01-20 00:00:00,9171.9,9174.18,9163.95,9169.34,1549,3.62,0
2020-01-20 01:00:00,9169.31,9171.44,9165.79,9168.54,1894,3.59,0
2020-01-20 02:00:00,9168.61,9168.77,9164.6,9166.66,1616,3.51,0
2020-01-20 03:00:00,9166.6,9168.77,9166.28,9167.52,937,3.49,0
2020-01-20 04:00:00,9167.5,9168.58,9166.39,9166.56,537,3.49,0
2020-01-20 05:00:00,9166.54,9168.1,9163.62,9164.77,1177,3.49,0
2020-01-20 06:00:00,9164.98,9168.19,9163.79,9167.05,1066,3.52,0
2020-01-20 07:00:00,9166.98,9167.57,9154.01,9156.08,1578,3.61,0
2020-01-20 08:00:00,9156.48,9157.13,9148.64,9149.53,2126,3.54,0
2020-01-20 09:00:00,9149.57,9156.34,9147.59,9153.32,1646,3.63,0
2020-01-20 10:00:00,9153.3,9153.55,9148.46,9149.56,1241,3.56,0
2020-01-20 11:00:00,9149.56,9158.69,9149.22,9158.69,1300,3.55,0
2020-01-20 12:00:00,9159.08,9159.81,9153.26,9154.06,1286,3.65,0
2020-01-20 13:00:00,9154.06,9155.26,9150.29,9152.24,1254,3.6,0
2020-01-20 14:00:00,9152.24,9159.96,9150.75,9158.82,1684,3.57,0
2020-01-20 15:00:00,9158.75,9158.91,9148.83,9156.06,1572,3.61,0
2020-01-20 16:00:00,9156.09,9161.29,9152.43,9160.52,1446,3.56,0
2020-01-20 17:00:00,9160.41,9164.29,9159.6,9162.71,1048,3.55,0
2020-01-20 23:00:00,9163.82,9165.87,9156.35,9157.76,1066,3.66,0
2020-01-21 00:00:00,9158.0,9160.45,9155.58,9157.61,1151,3.64,0
2020-01-21 01:00:00,9157.59,9157.81,9118.11,9122.53,2629,3.67,0
2020-01-21 02:00:00,9122.44,9128.05,9108.88,9116.72,2210,3.57,0
2020-01-21 03:00:00,9116.46,9121.89,9113.82,9113.94,2004,3.62,0
2020-01-21 04:00:00,9113.93,9119.29,9111.43,9116.18,1340,3.61,0
2020-01-21 05:00:00,9116.46,9120.22,9113.42,9115.13,1665,3.58,0
2020-01-21 06:00:00,9115.33,9119.72,9105.4,9109.84,1766,3.58,0
2020-01-21 07:00:00,9108.97,9130.15,9106.58,9125.64,2224,3.74,0
2020-01-21 08:00:00,9125.62,9125.85,9103.11,9119.57,2701,3.78,0
2020-01-21 09:00:00,9119.78,9121.73,9108.43,9115.3,2150,3.69,0
2020-01-21 10:00:00,9115.5,9118.58,9111.93,9118.51,1879,3.69,0
2020-01-21 11:00:00,9118.91,9126.66,9114.84,9126.4,1871,3.66,0
2020-01-21 12:00:00,9126.41,9130.83,9125.03,9128.79,1804,3.57,0
2020-01-21 13:00:00,9128.41,9134.75,9125.9,9129.29,2063,3.62,0
2020-01-21 14:00:00,9129.69,9163.75,9129.69,9159.65,2684,3.66,0
2020-01-21 15:00:00,9157.9,9169.67,9149.14,9156.21,3090,3.68,0
2020-01-21 16:00:00,9155.88,9185.55,9154.29,9180.07,2919,3.57,0
2020-01-21 17:00:00,9180.13,9183.28,9175.98,9178.9,2540,3.51,0
2020-01-21 18:00:00,9178.91,9182.93,9141.98,9145.03,2881,3.56,0
2020-01-21 19:00:00,9144.4,9161.64,9139.97,9159.4,2988,3.68,0
2020-01-21 20:00:00,9159.5,9179.3,9158.68,9167.94,2989,3.67,0
2020-01-21 21:00:00,9166.62,9177.76,9153.71,9162.43,1434,3.9,0
2020-01-21 23:00:00,9166.83,9171.73,9162.37,9166.15,1407,3.84,0
2020-01-22 00:00:00,9166.3,9178.26,9166.11,9175.37,1610,3.73,0
2020-01-22 01:00:00,9175.35,9183.6,9172.99,9175.71,2229,3.62,0
2020-01-22 02:00:00,9175.76,9220.84,9175.66,9214.57,2494,3.61,0
2020-01-22 03:00:00,9215.23,9222.88,9210.27,9214.2,2059,3.64,0
2020-01-22 04:00:00,9214.21,9218.55,9213.51,9216.9,1113,3.69,0
2020-01-22 05:00:00,9216.75,9222.84,9215.75,9219.66,1798,3.6,0
2020-01-22 06:00:00,9219.92,9224.73,9218.72,9220.89,1644,3.62,0
2020-01-22 07:00:00,9220.89,9222.32,9217.01,9218.88,1644,3.66,0
2020-01-22 08:00:00,9217.75,9223.18,9210.02,9210.48,2461,3.65,0
2020-01-22 09:00:00,9210.17,9217.64,9205.17,9212.3,2251,3.76,0
2020-01-22 10:00:00,9212.29,9219.61,9209.09,9215.85,1821,3.72,0
2020-01-22 11:00:00,9215.77,9221.86,9212.82,9220.27,1750,3.64,0
2020-01-22 12:00:00,9220.25,9227.83,9220.12,9221.65,1698,3.6,0
2020-01-22 13:00:00,9221.52,9223.38,9211.91,9214.47,1972,3.66,0
2020-01-22 14:00:00,9214.19,9231.33,9200.22,9227.33,2689,3.68,0
2020-01-22 15:00:00,9227.42,9241.67,9213.95,9225.34,3074,3.71,0
